legacy id,legacy url,new generated url,url for counting,number of new elements since migration,used in
1307,http://infoscience.epfl.ch/curator/publications/exporter/1307/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1992&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1992,0,JAHIA
1308,http://infoscience.epfl.ch/curator/publications/exporter/1308/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1993&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1993,0,JAHIA
1309,http://infoscience.epfl.ch/curator/publications/exporter/1309/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1994&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1994,0,JAHIA
1310,http://infoscience.epfl.ch/curator/publications/exporter/1310/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1995&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1995,0,JAHIA
1311,http://infoscience.epfl.ch/curator/publications/exporter/1311/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1996&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1996,0,JAHIA
1312,http://infoscience.epfl.ch/curator/publications/exporter/1312/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1997&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1997,0,JAHIA
1313,http://infoscience.epfl.ch/curator/publications/exporter/1313/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1998&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1998,0,JAHIA
1314,http://infoscience.epfl.ch/curator/publications/exporter/1314/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A1999&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A1999,0,JAHIA
1315,http://infoscience.epfl.ch/curator/publications/exporter/1315/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2000&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2000,0,JAHIA
1316,http://infoscience.epfl.ch/curator/publications/exporter/1316/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2001&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2001,0,JAHIA
1317,http://infoscience.epfl.ch/curator/publications/exporter/1317/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2002&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2002,0,JAHIA
1318,http://infoscience.epfl.ch/curator/publications/exporter/1318/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2003&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2003,0,JAHIA
1319,http://infoscience.epfl.ch/curator/publications/exporter/1319/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2004&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2004,0,JAHIA
1320,http://infoscience.epfl.ch/curator/publications/exporter/1320/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2005&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2005,0,JAHIA
1321,http://infoscience.epfl.ch/curator/publications/exporter/1321/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2006&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2006,0,JAHIA
1322,http://infoscience.epfl.ch/curator/publications/exporter/1322/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2007&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2007,0,JAHIA
1323,http://infoscience.epfl.ch/curator/publications/exporter/1323/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2008&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2008,0,JAHIA
1324,http://infoscience.epfl.ch/curator/publications/exporter/1324/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2009&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2009,0,JAHIA
1325,http://infoscience.epfl.ch/curator/publications/exporter/1325/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2010&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2010,0,JAHIA
958,http://infoscience.epfl.ch/curator/publications/exporter/958/,https://infoscience.epfl.ch/search?p=%28+collection%3ACONF+%29&c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+collection%3ACONF+%29,0,JAHIA
964,http://infoscience.epfl.ch/curator/publications/exporter/964/,https://infoscience.epfl.ch/search?p=%28+collection%3AARTICLE+%29&c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+collection%3AARTICLE+%29,0,JAHIA
1326,http://infoscience.epfl.ch/curator/publications/exporter/1326/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A1997&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A1997,0,JAHIA
1327,http://infoscience.epfl.ch/curator/publications/exporter/1327/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A1998&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A1998,0,JAHIA
1328,http://infoscience.epfl.ch/curator/publications/exporter/1328/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A1999&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A1999,0,JAHIA
1329,http://infoscience.epfl.ch/curator/publications/exporter/1329/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2000&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2000,0,JAHIA
1330,http://infoscience.epfl.ch/curator/publications/exporter/1330/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2002&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2002,0,JAHIA
1331,http://infoscience.epfl.ch/curator/publications/exporter/1331/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2003&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2003,0,JAHIA
1332,http://infoscience.epfl.ch/curator/publications/exporter/1332/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2004&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2004,0,JAHIA
1333,http://infoscience.epfl.ch/curator/publications/exporter/1333/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2005&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2005,0,JAHIA
1334,http://infoscience.epfl.ch/curator/publications/exporter/1334/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2006&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2006,0,JAHIA
1335,http://infoscience.epfl.ch/curator/publications/exporter/1335/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2007&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2007,0,JAHIA
1336,http://infoscience.epfl.ch/curator/publications/exporter/1336/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2008&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2008,0,JAHIA
1337,http://infoscience.epfl.ch/curator/publications/exporter/1337/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2009&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2009,0,JAHIA
1338,http://infoscience.epfl.ch/curator/publications/exporter/1338/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2010&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3AARTICLE+year%3A2010,0,JAHIA
966,http://infoscience.epfl.ch/curator/publications/exporter/966/,https://infoscience.epfl.ch/search?p=%28+collection%3ABOOK+%29&c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+collection%3ABOOK+%29,0,JAHIA
1339,http://infoscience.epfl.ch/curator/publications/exporter/1339/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1978&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1978,0,JAHIA
1340,http://infoscience.epfl.ch/curator/publications/exporter/1340/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1979&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1979,0,JAHIA
1341,http://infoscience.epfl.ch/curator/publications/exporter/1341/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1982&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1982,0,JAHIA
1342,http://infoscience.epfl.ch/curator/publications/exporter/1342/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1983&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1983,0,JAHIA
1343,http://infoscience.epfl.ch/curator/publications/exporter/1343/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1986&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1986,0,JAHIA
1344,http://infoscience.epfl.ch/curator/publications/exporter/1344/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1988&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1988,0,JAHIA
1346,http://infoscience.epfl.ch/curator/publications/exporter/1346/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1991&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1991,0,JAHIA
1347,http://infoscience.epfl.ch/curator/publications/exporter/1347/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1993&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1993,0,JAHIA
1348,http://infoscience.epfl.ch/curator/publications/exporter/1348/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1994&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1994,0,JAHIA
1349,http://infoscience.epfl.ch/curator/publications/exporter/1349/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1996&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1996,0,JAHIA
1350,http://infoscience.epfl.ch/curator/publications/exporter/1350/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1997&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1997,0,JAHIA
1351,http://infoscience.epfl.ch/curator/publications/exporter/1351/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1999&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1999,0,JAHIA
1352,http://infoscience.epfl.ch/curator/publications/exporter/1352/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A2003&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A2003,0,JAHIA
1353,http://infoscience.epfl.ch/curator/publications/exporter/1353/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A2006&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A2006,0,JAHIA
1345,http://infoscience.epfl.ch/curator/publications/exporter/1345/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ABOOK+year%3A1990&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ABOOK+year%3A1990,0,JAHIA
967,http://infoscience.epfl.ch/curator/publications/exporter/967/,https://infoscience.epfl.ch/search?p=%28+collection%3ATHESIS+%29&c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSTI%2FIEL%2FLEI&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+collection%3ATHESIS+%29,0,JAHIA
1354,http://infoscience.epfl.ch/curator/publications/exporter/1354/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1977&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1977,0,JAHIA
1355,http://infoscience.epfl.ch/curator/publications/exporter/1355/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1984&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1984,0,JAHIA
1356,http://infoscience.epfl.ch/curator/publications/exporter/1356/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1985&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1985,0,JAHIA
1357,http://infoscience.epfl.ch/curator/publications/exporter/1357/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1987&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1987,0,JAHIA
1358,http://infoscience.epfl.ch/curator/publications/exporter/1358/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1990&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1990,0,JAHIA
1359,http://infoscience.epfl.ch/curator/publications/exporter/1359/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1993&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1993,0,JAHIA
1360,http://infoscience.epfl.ch/curator/publications/exporter/1360/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1994&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1994,0,JAHIA
1361,http://infoscience.epfl.ch/curator/publications/exporter/1361/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1995&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1995,0,JAHIA
1362,http://infoscience.epfl.ch/curator/publications/exporter/1362/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1996&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1996,0,JAHIA
1363,http://infoscience.epfl.ch/curator/publications/exporter/1363/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1998&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1998,0,JAHIA
1364,http://infoscience.epfl.ch/curator/publications/exporter/1364/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A1999&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A1999,0,JAHIA
1365,http://infoscience.epfl.ch/curator/publications/exporter/1365/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2000&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2000,0,JAHIA
1366,http://infoscience.epfl.ch/curator/publications/exporter/1366/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2003&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2003,0,JAHIA
1367,http://infoscience.epfl.ch/curator/publications/exporter/1367/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2004&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2004,0,JAHIA
1368,http://infoscience.epfl.ch/curator/publications/exporter/1368/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2005&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2005,0,JAHIA
1369,http://infoscience.epfl.ch/curator/publications/exporter/1369/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2006&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2006,0,JAHIA
1370,http://infoscience.epfl.ch/curator/publications/exporter/1370/,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2008&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2008,0,JAHIA
