legacy id,legacy url,legacy raw search values,new generated url,url for counting,number of new elements since migration,used in
11559,https://infoscience.epfl.ch/curator/export/11559/?ln=fr,"{'search_pattern': 'built density, solar potential', 'search_filter': 'collection:STUDENT'}",https://infoscience.epfl.ch/search?p=%28+built+density%2C+solar+potential+%29+AND+%28+collection%3ASTUDENT+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+built+density%2C+solar+potential+%29+AND+%28+collection%3ASTUDENT+%29,0,PEOPLE
11555,https://infoscience.epfl.ch/curator/export/11555/?ln=en,"{'search_pattern': 'peronato', 'search_filter': 'collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3ACONF+%29&so=d&rg=3,https://infoscience.epfl.ch/search?so=d&rg=3&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3ACONF+%29,0,PEOPLE
11555,https://infoscience.epfl.ch/curator/export/11555/?ln=fr,"{'search_pattern': 'peronato', 'search_filter': 'collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3ACONF+%29&so=d&rg=3,https://infoscience.epfl.ch/search?so=d&rg=3&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3ACONF+%29,0,PEOPLE
11274,http://infoscience.epfl.ch/curator/export/11274/?ln=fr,"{'search_pattern': 'peronato', 'search_field_restriction': 'author', 'search_filter': 'collection:STUDENT'}",https://infoscience.epfl.ch/search?p=%28+peronato+year%3A2015-%3Enow+%29+AND+%28+collection%3ASTUDENT+%29&f1=author&so=d&rg=3,https://infoscience.epfl.ch/search?f1=author&so=d&rg=3&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+year%3A2015-%3Enow+%29+AND+%28+collection%3ASTUDENT+%29,0,PEOPLE
11274,http://infoscience.epfl.ch/curator/export/11274/?ln=en,"{'search_pattern': 'peronato', 'search_field_restriction': 'author', 'search_filter': 'collection:STUDENT'}",https://infoscience.epfl.ch/search?p=%28+peronato+year%3A2015-%3Enow+%29+AND+%28+collection%3ASTUDENT+%29&f1=author&so=d&rg=3,https://infoscience.epfl.ch/search?f1=author&so=d&rg=3&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+year%3A2015-%3Enow+%29+AND+%28+collection%3ASTUDENT+%29,0,PEOPLE
11558,https://infoscience.epfl.ch/curator/export/11558/?ln=en,"{'search_pattern': 'peronato', 'search_filter': 'collection:CHAPTER'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3ACHAPTER+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3ACHAPTER+%29,0,PEOPLE
11558,https://infoscience.epfl.ch/curator/export/11558/?ln=fr,"{'search_pattern': 'peronato', 'search_filter': 'collection:CHAPTER'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3ACHAPTER+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3ACHAPTER+%29,0,PEOPLE
11556,https://infoscience.epfl.ch/curator/export/11556/?ln=en,"{'search_pattern': 'peronato', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3AARTICLE+%29,0,PEOPLE
11556,https://infoscience.epfl.ch/curator/export/11556/?ln=fr,"{'search_pattern': 'peronato', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3AARTICLE+%29,0,PEOPLE
11557,https://infoscience.epfl.ch/curator/export/11557/?ln=en,"{'search_pattern': 'peronato', 'search_filter': 'collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29,0,PEOPLE
11557,https://infoscience.epfl.ch/curator/export/11557/?ln=fr,"{'search_pattern': 'peronato', 'search_filter': 'collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+peronato+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+peronato+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29,0,PEOPLE
10784,http://infoscience.epfl.ch/curator/export/10784/?ln=en,"{'search_pattern': 'emsley, l', 'search_field_restriction': 'author'}",https://infoscience.epfl.ch/search?p=emsley%2C+l&f1=author&so=d,https://infoscience.epfl.ch/search?f1=author&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=emsley%2C+l,2,PEOPLE
8538,http://infoscience.epfl.ch/curator/export/8538/?ln=fr,"{'search_pattern': 'author:labit', 'search_filter': 'collection:ARTICLE,collection:REVIEW,collection:CONF,collection:THESIS,collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+author%3Alabit+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ATHESIS+OR+collection%3APOSTER+OR+collection%3ATALK+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+author%3Alabit+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ATHESIS+OR+collection%3APOSTER+OR+collection%3ATALK+%29,0,PEOPLE
1727,http://infoscience.epfl.ch/curator/export/1727/,{'search_basket_id': '1248'},https://infoscience.epfl.ch/search?bskid=1248&of=xm,,n/a,PEOPLE
4608,http://infoscience.epfl.ch/curator/export/4608/,{'search_basket_id': '1248'},https://infoscience.epfl.ch/search?bskid=1248&of=xm,,n/a,PEOPLE
4608,http://infoscience.epfl.ch/curator/export/4608/,{'search_basket_id': '1248'},https://infoscience.epfl.ch/search?bskid=1248&of=xm,,n/a,PEOPLE
8629,http://infoscience.epfl.ch/curator/export/8629/?ln=fr,{'search_pattern': 'author:sauter AND year:1984->2027'},https://infoscience.epfl.ch/search?p=author%3Asauter+AND+year%3A1984-%3E2027&so=d&rg=9000,https://infoscience.epfl.ch/search?so=d&rg=9000&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Asauter+AND+year%3A1984-%3E2027,0,PEOPLE
8629,http://infoscience.epfl.ch/curator/export/8629/?ln=fr,{'search_pattern': 'author:sauter AND year:1984->2027'},https://infoscience.epfl.ch/search?p=author%3Asauter+AND+year%3A1984-%3E2027&so=d&rg=9000,https://infoscience.epfl.ch/search?so=d&rg=9000&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Asauter+AND+year%3A1984-%3E2027,0,PEOPLE
10675,http://infoscience.epfl.ch/curator/export/10675/?ln=en,"{'search_pattern': 'Rodriguez Triana', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=Rodriguez+Triana&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Rodriguez+Triana,0,PEOPLE
12946,https://infoscience.epfl.ch/curator/export/12946/?ln=en,"{'search_pattern': 'triana', 'search_field_restriction': 'author', 'search_filter': 'collection:ARTICLE,collection:REVIEW'}",https://infoscience.epfl.ch/search?p=%28+triana+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+triana+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29,0,PEOPLE
12947,https://infoscience.epfl.ch/curator/export/12947/?ln=en,"{'search_pattern': 'triana', 'search_field_restriction': 'author', 'search_filter': 'collection:CONF,collection:PROC'}",https://infoscience.epfl.ch/search?p=%28+triana+%29+AND+%28+collection%3ACONF+OR+collection%3APROC+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+triana+%29+AND+%28+collection%3ACONF+OR+collection%3APROC+%29,0,PEOPLE
1807,http://infoscience.epfl.ch/curator/export/1807/,{'search_basket_id': '1863'},https://infoscience.epfl.ch/search?bskid=1863&of=xm,,n/a,PEOPLE
1807,http://infoscience.epfl.ch/curator/export/1807/,{'search_basket_id': '1863'},https://infoscience.epfl.ch/search?bskid=1863&of=xm,,n/a,PEOPLE
5305,http://infoscience.epfl.ch/curator/export/5305/,{'search_basket_id': '1863'},https://infoscience.epfl.ch/search?bskid=1863&of=xm,,n/a,PEOPLE
5305,http://infoscience.epfl.ch/curator/export/5305/,{'search_basket_id': '1863'},https://infoscience.epfl.ch/search?bskid=1863&of=xm,,n/a,PEOPLE
2363,http://infoscience.epfl.ch/curator/export/2363/,{'search_basket_id': '627'},https://infoscience.epfl.ch/search?bskid=627&of=xm,,n/a,PEOPLE
2255,http://infoscience.epfl.ch/curator/export/2255/,"{'search_pattern': 'author: o. schneider AND year 2007->2009', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+o.+schneider+AND+year+2007-%3E2009&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+o.+schneider+AND+year+2007-%3E2009,0,PEOPLE
2255,http://infoscience.epfl.ch/curator/export/2255/,"{'search_pattern': 'author: o. schneider AND year 2007->2009', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+o.+schneider+AND+year+2007-%3E2009&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+o.+schneider+AND+year+2007-%3E2009,0,PEOPLE
4847,http://infoscience.epfl.ch/curator/export/4847/,"{'search_pattern': 'author: o. schneider AND year 2007->2009', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+o.+schneider+AND+year+2007-%3E2009&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+o.+schneider+AND+year+2007-%3E2009,0,PEOPLE
4847,http://infoscience.epfl.ch/curator/export/4847/,"{'search_pattern': 'author: o. schneider AND year 2007->2009', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+o.+schneider+AND+year+2007-%3E2009&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+o.+schneider+AND+year+2007-%3E2009,0,PEOPLE
5947,http://infoscience.epfl.ch/curator/export/5947/,"{'search_pattern': 'author:136624', 'search_collection': 'Infoscience/Research/NON ACADEMIC/SISB'}",https://infoscience.epfl.ch/search?p=author%3A136624&c=Infoscience%2FResearch%2FNON+ACADEMIC%2FSISB&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FNON+ACADEMIC%2FSISB&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A136624,0,PEOPLE
5947,http://infoscience.epfl.ch/curator/export/5947/,"{'search_pattern': 'author:136624', 'search_collection': 'Infoscience/Research/NON ACADEMIC/SISB'}",https://infoscience.epfl.ch/search?p=author%3A136624&c=Infoscience%2FResearch%2FNON+ACADEMIC%2FSISB&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FNON+ACADEMIC%2FSISB&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A136624,0,PEOPLE
5832,https://infoscience.epfl.ch/curator/export/5832/?ln=en,"{'search_pattern': ""author:'leleu, m*'"", 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A%27leleu%2C+m%2A%27&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A%27leleu%2C+m%2A%27,0,PEOPLE
5832,https://infoscience.epfl.ch/curator/export/5832/?ln=en,"{'search_pattern': ""author:'leleu, m*'"", 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A%27leleu%2C+m%2A%27&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A%27leleu%2C+m%2A%27,0,PEOPLE
2050,http://infoscience.epfl.ch/curator/export/2050/,"{'search_pattern': 'author:karpushov', 'search_collection': 'Infoscience/Research/SB/CRPP'}",https://infoscience.epfl.ch/search?p=author%3Akarpushov&c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Akarpushov,0,PEOPLE
4964,http://infoscience.epfl.ch/curator/export/4964/,"{'search_pattern': 'author:karpushov', 'search_collection': 'Infoscience/Research/SB/CRPP'}",https://infoscience.epfl.ch/search?p=author%3Akarpushov&c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Akarpushov,0,PEOPLE
4964,http://infoscience.epfl.ch/curator/export/4964/,"{'search_pattern': 'author:karpushov', 'search_collection': 'Infoscience/Research/SB/CRPP'}",https://infoscience.epfl.ch/search?p=author%3Akarpushov&c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Akarpushov,0,PEOPLE
11250,http://infoscience.epfl.ch/curator/export/11250/?ln=fr,{'search_pattern': 'vulliet NOT Wobmann'},https://infoscience.epfl.ch/search?p=vulliet+NOT+Wobmann&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=vulliet+NOT+Wobmann,0,PEOPLE
11250,http://infoscience.epfl.ch/curator/export/11250/?ln=fr,{'search_pattern': 'vulliet NOT Wobmann'},https://infoscience.epfl.ch/search?p=vulliet+NOT+Wobmann&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=vulliet+NOT+Wobmann,0,PEOPLE
12822,https://infoscience.epfl.ch/curator/export/12822/?ln=en,"{'search_pattern': 'Susan Mühlemeier', 'search_collection': 'Infoscience/Research', 'search_field_restriction': 'author', 'search_filter': 'collection:ARTICLE,collection:REVIEW,collection:CONF,collection:BOOK,collection:THESIS,collection:CHAPTER,collection:PROC'}",https://infoscience.epfl.ch/search?p=%28+Susan+M%C3%BChlemeier+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&f1=author&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+Susan+M%C3%BChlemeier+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,PEOPLE
12823,https://infoscience.epfl.ch/curator/export/12823/?ln=en,"{'search_pattern': 'Susan Mühlemeier', 'search_collection': 'Infoscience/Research', 'search_field_restriction': 'author', 'search_filter': 'collection:REPORT,collection:WORKING'}",https://infoscience.epfl.ch/search?p=%28+Susan+M%C3%BChlemeier+%29+AND+%28+collection%3AREPORT+OR+collection%3AWORKING+%29&f1=author&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+Susan+M%C3%BChlemeier+%29+AND+%28+collection%3AREPORT+OR+collection%3AWORKING+%29,0,PEOPLE
12824,https://infoscience.epfl.ch/curator/export/12824/?ln=en,"{'search_pattern': 'Susan Mühlemeier', 'search_collection': 'Infoscience/Research', 'search_field_restriction': 'author', 'search_filter': 'collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+Susan+M%C3%BChlemeier+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29&f1=author&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+Susan+M%C3%BChlemeier+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29,0,PEOPLE
1738,http://infoscience.epfl.ch/curator/export/1738/,"{'search_pattern': 'author:graetzel and year:2008 -> 2010', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3Agraetzel+AND+year%3A2008+-%3E+2010&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Agraetzel+AND+year%3A2008+-%3E+2010,0,PEOPLE
1738,http://infoscience.epfl.ch/curator/export/1738/,"{'search_pattern': 'author:graetzel and year:2008 -> 2010', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3Agraetzel+AND+year%3A2008+-%3E+2010&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Agraetzel+AND+year%3A2008+-%3E+2010,0,PEOPLE
4616,http://infoscience.epfl.ch/curator/export/4616/,"{'search_pattern': 'author:graetzel and year:2008 -> 2010', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3Agraetzel+AND+year%3A2008+-%3E+2010&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Agraetzel+AND+year%3A2008+-%3E+2010,0,PEOPLE
4616,http://infoscience.epfl.ch/curator/export/4616/,"{'search_pattern': 'author:graetzel and year:2008 -> 2010', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3Agraetzel+AND+year%3A2008+-%3E+2010&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Agraetzel+AND+year%3A2008+-%3E+2010,0,PEOPLE
4364,http://infoscience.epfl.ch/curator/export/4364/?ln=en,{'search_pattern': 'damjanovic'},https://infoscience.epfl.ch/search?p=damjanovic&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=damjanovic,0,PEOPLE
10159,http://infoscience.epfl.ch/curator/export/10159/?ln=en,"{'search_pattern': 'Damjanovic, D', 'search_field_restriction': 'author'}",https://infoscience.epfl.ch/search?p=Damjanovic%2C+D&f1=author&so=d,https://infoscience.epfl.ch/search?f1=author&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Damjanovic%2C+D,0,PEOPLE
4602,http://infoscience.epfl.ch/curator/export/4602/,"{'search_pattern': 'Damjanovic AND year: 2005->2008', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=Damjanovic+AND+year%3A+2005-%3E2008&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Damjanovic+AND+year%3A+2005-%3E2008,0,PEOPLE
11331,http://infoscience.epfl.ch/curator/export/11331/?ln=en,"{'search_pattern': ""author:'avellan, F*'"", 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+author%3A%27avellan%2C+F%2A%27+%29+AND+%28+collection%3AARTICLE+%29&so=d,https://infoscience.epfl.ch/search?so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+author%3A%27avellan%2C+F%2A%27+%29+AND+%28+collection%3AARTICLE+%29,0,PEOPLE
11330,http://infoscience.epfl.ch/curator/export/11330/?ln=en,"{'search_pattern': ""author:'avellan, F*'""}",https://infoscience.epfl.ch/search?p=author%3A%27avellan%2C+F%2A%27&so=d,https://infoscience.epfl.ch/search?so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A%27avellan%2C+F%2A%27,0,PEOPLE
11331,https://infoscience.epfl.ch/curator/export/11331/?ln=en,"{'search_pattern': ""author:'avellan, F*'"", 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+author%3A%27avellan%2C+F%2A%27+%29+AND+%28+collection%3AARTICLE+%29&so=d,https://infoscience.epfl.ch/search?so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+author%3A%27avellan%2C+F%2A%27+%29+AND+%28+collection%3AARTICLE+%29,0,PEOPLE
10598,http://infoscience.epfl.ch/curator/export/10598/?ln=en,"{'search_pattern': 'Vonèche Cardia, Isabelle'}",https://infoscience.epfl.ch/search?p=Von%C3%A8che+Cardia%2C+Isabelle&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Von%C3%A8che+Cardia%2C+Isabelle,0,PEOPLE
2203,http://infoscience.epfl.ch/curator/export/2203/,"{'search_pattern': 'author: aebischer', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+aebischer&c=Infoscience%2FResearch&so=d&rg=1271,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=1271&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+aebischer,0,PEOPLE
2203,http://infoscience.epfl.ch/curator/export/2203/,"{'search_pattern': 'author: aebischer', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+aebischer&c=Infoscience%2FResearch&so=d&rg=1271,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=1271&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+aebischer,0,PEOPLE
5029,http://infoscience.epfl.ch/curator/export/5029/,"{'search_pattern': 'author: aebischer', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+aebischer&c=Infoscience%2FResearch&so=d&rg=1271,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=1271&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+aebischer,0,PEOPLE
5029,http://infoscience.epfl.ch/curator/export/5029/,"{'search_pattern': 'author: aebischer', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=author%3A+aebischer&c=Infoscience%2FResearch&so=d&rg=1271,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=1271&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+aebischer,0,PEOPLE
6239,http://infoscience.epfl.ch/curator/export/6239/?ln=fr,{'search_pattern': 'schiper'},https://infoscience.epfl.ch/search?p=schiper&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=schiper,1,PEOPLE
6239,http://infoscience.epfl.ch/curator/export/6239/?ln=en,{'search_pattern': 'schiper'},https://infoscience.epfl.ch/search?p=schiper&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=schiper,1,PEOPLE
1675,http://infoscience.epfl.ch/curator/export/1675/,"{'search_pattern': 'koppenhoefer', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=koppenhoefer&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=koppenhoefer,0,PEOPLE
1675,http://infoscience.epfl.ch/curator/export/1675/,"{'search_pattern': 'koppenhoefer', 'search_collection': 'Infoscience/Research'}",https://infoscience.epfl.ch/search?p=koppenhoefer&c=Infoscience%2FResearch&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=koppenhoefer,0,PEOPLE
